10000 2
5.39726 1.92894 -0.555257
2.36248 1.54566 -0.480724
0.201062 5.33442 -0.0450367
0.307876 5.7931 -0.0467737
4.00239 3.33637 0.710477
2.03575 6.19522 -0.801215
0.980177 4.4485 0.593619
5.8308 5.34071 -0.702012
4.7815 1.62106 -0.0221727
1.10584 4.7438 0.369595
0.320442 0.672301 0.749737
2.06088 2.23053 -0.957672
2.6515 5.96903 -0.838414
2.37504 1.07442 -0.0964517
5.03283 2.69549 -0.545562
3.28611 0.0753982 0.308398
0.55292 1.57708 0.471875
3.83274 2.97195 0.349673
2.84 4.1469 0.0929911
4.69354 0.559203 0.465619
3.41177 0.446106 0.718819
2.6892 4.39195 -0.186303
4.90088 2.23681 -0.57168
3.44947 3.3992 0.691509
3.85788 4.55531 0.633567
4.07779 0.106814 0.474427
1.15611 6.13867 -0.0424089
2.33734 3.81389 -0.0656027
1.75301 0.647168 0.289234
0.816814 0.508938 0.892351
5.55434 0.0314159 -0.204848
2.79602 6.11354 -0.746059
1.6085 0.351858 0.283345
2.8023 4.4485 -0.124914
4.49876 1.21265 0.485165
0.942478 1.62734 0.429708
1.66504 3.63168 0.343504
1.94779 0.282743 -0.0862268
1.79699 5.39726 -0.473002
5.89363 1.58336 -0.312231
5.88106 5.89991 -0.860283
1.69018 0.753982 0.373567
1.68389 6.24549 -0.49375
0.496372 3.44319 0.747926
0.609469 3.52487 0.833109
6.1638 6.1638 -0.947089
3.55628 2.67664 0.015344
1.92265 1.09327 0.0890341
3.0285 4.72496 -0.0490473
1.47655 3.45575 0.441406
1.87239 2.41903 -0.825356
1.01159 3.53743 0.812402
1.9792 2.95938 -0.515294
6.03186 3.77619 0.0816961
4.28513 1.5708 0.316112
5.35956 3.88301 0.217168
3.40549 0.766549 0.823198
0.57177 5.08938 0.263691
2.94053 3.27982 0.0455663
2.24938 3.55 -0.107328
0.527788 2.13 -0.02735
5.64858 4.08407 0.0744306
0.741416 1.28805 0.789626
5.18363 3.76991 0.28562
1.94779 0.376991 -0.0185943
3.16044 3.82018 0.567344
5.0077 4.17204 0.25235
3.28611 0.703717 0.715814
0.854513 5.24646 0.233779
4.47991 5.13965 0.000942906
2.74575 3.55628 0.0531481
4.95743 6.15124 -0.550195
0.251327 1.4577 0.402164
4.96372 5.40982 -0.40844
0.666018 3.14159 0.542706
2.67664 1.19381 -0.0424091
5.27788 4.25372 0.0891255
1.21265 1.94779 -0.0342066
5.54805 2.32478 -0.817066
5.7177 3.42434 -0.0247505
2.70177 4.80664 -0.43113
0.961327 3.63796 0.865406
2.70177 0.175929 -0.201121
4.34168 3.55628 0.694761
5.42239 4.75009 -0.293489
4.62442 1.88496 -0.190865
2.02319 5.51035 -0.691862
1.75929 4.48619 -0.0202869
2.89655 2.6515 -0.643873
3.61283 3.56885 0.893037
5.7931 2.22425 -0.828308
0.69115 0.716283 0.958866
2.40646 1.90381 -0.843886
2.66407 1.67133 -0.497515
0.15708 4.31655 0.386961
1.02416 5.07053 0.252063
2.84 1.98549 -0.643456
2.42531 5.54177 -0.839179
2.16142 0.483805 -0.0842354
5.02655 3.5123 0.263256
5.23389 5.58575 -0.592836
5.40354 3.18557 -0.18052
0.741416 3.09133 0.49671
3.60655 3.64425 0.921162
5.74283 3.14788 -0.305568
0.929911 5.25274 0.216822
1.30062 3.83274 0.691021
1.90381 3.71336 0.14234
5.74283 4.56788 -0.255177
1.31319 5.89991 -0.125445
2.60124 2.34363 -1.00198
4.69354 1.37602 0.250473
0.257611 3.04734 0.242022
0.634602 2.42531 -0.0424191
3.53743 1.59593 0.424471
1.86611 4.69982 -0.242861
3.11018 3.19814 0.159745
3.82018 3.85159 0.978707
0.00628319 1.14354 0.388127
1.21265 1.67761 0.23197
4.29142 4.35425 0.577762
0.653451 1.52681 0.553713
1.91009 2.55726 -0.810598
5.24018 3.58142 0.211276
3.05363 0.270177 0.241934
5.40982 1.58965 -0.234683
2.61381 3.82018 0.00856665
2.96566 5.08938 -0.313247
0.590619 5.81195 0.0908222
3.44319 0.0565487 0.411158
1.12469 5.30929 0.120731
4.75637 4.23487 0.353607
2.23053 2.29336 -1.04979
4.02124 4.4485 0.659143
5.64858 5.23389 -0.6175
6.13239 5.87478 -0.899034
3.31124 2.71434 -0.133533
1.11841 1.14982 0.782778
1.20009 0.0753982 0.44913
4.73124 4.25372 0.357553
2.55726 3.85788 -0.0251575
5.84336 1.10584 0.0527573
3.61283 4.73752 0.488883
6.19522 0.131947 -0.141743
4.27257 3.35522 0.58944
0.188496 1.32575 0.462312
2.38133 0.873363 -0.0352196
1.4954 0.540354 0.506247
5.38469 5.51664 -0.634438
4.99513 0.678584 0.351611
4.46734 4.84434 0.155619
0.270177 3.70708 0.693896
1.27549 3.60027 0.684045
4.8569 2.47558 -0.566345
3.67566 5.51664 0.18004
2.65779 2.1677 -0.921269
5.30929 4.43593 -0.0423142
3.27354 2.63894 -0.226038
2.89027 5.39726 -0.511761
2.77088 0.879646 0.166959
2.46929 5.17106 -0.717533
2.21168 0.779115 -0.0108145
1.97292 3.70708 0.0869252
1.32575 3.28611 0.440428
2.94053 2.24938 -0.680269
6.18265 3.33637 -0.165773
3.02221 0.169646 0.119068
0.766549 4.2977 0.716111
3.77619 1.55195 0.523158
2.70177 3.38035 -0.098273
3.00336 1.28805 0.214356
1.47655 2.02947 -0.326179
5.72398 4.75009 -0.374987
4.66841 2.33734 -0.470817
3.86416 3.36779 0.777153
5.42867 2.26195 -0.773235
4.46734 1.35717 0.399319
3.04734 2.36876 -0.57196
0.992743 0.301593 0.730629
1.58965 3.93327 0.417867
4.76265 1.48911 0.113786
3.20442 1.50168 0.248409
3.87044 6.18265 0.0833513
1.72788 3.57513 0.262696
3.6631 0.358142 0.772206
2.89027 0.383274 0.143051
1.64619 4.36681 0.159132
4.62442 1.09327 0.476146
5.05168 5.22133 -0.387195
5.6423 2.63265 -0.779297
2.30593 4.78779 -0.541214
0.82938 2.70177 0.103013
2.07973 6.08841 -0.821932
1.00531 3.07248 0.424578
2.3185 2.59496 -1.00004
2.94053 0.797965 0.347556
0.0125664 6.14496 -0.351188
2.29965 3.88301 -0.0694592
1.97292 4.02752 0.0441576
1.18124 5.63602 0.00797495
4.38566 4.0715 0.673263
1.95407 1.96035 -0.727269
2.15513 0.29531 -0.20564
5.26531 0.923628 0.242654
5.52292 4.62442 -0.240817
5.77425 3.75734 0.117791
5.34699 2.53212 -0.750587
2.39389 1.14354 -0.13242
2.33734 3.3992 -0.21755
0.144513 0.584336 0.544654
1.92265 3.08504 -0.328579
1.3823 1.93522 -0.16339
5.1585 5.89363 -0.622326
5.81823 3.05991 -0.418669
5.84965 2.92796 -0.569202
2.41903 6.1638 -0.937644
0.716283 0.301593 0.760016
1.84097 5.08938 -0.409952
0.596903 0.82938 0.946413
1.9415 2.04832 -0.783367
1.3823 3.64425 0.61128
5.81195 2.65779 -0.794282
2.10487 1.92265 -0.795223
3.80133 4.44221 0.710119
1.25035 3.95212 0.703993
5.02655 3.17301 -0.0489096
2.96566 2.33734 -0.666629
1.03673 4.05894 0.785977
1.94779 0.57177 0.0887356
0.835664 3.72593 0.905189
3.50602 5.46637 0.114939
3.60655 0.150796 0.580972
5.76796 1.3823 -0.118834
1.16867 0.0879646 0.480672
4.42336 5.32814 -0.0318078
4.34796 5.80566 -0.0974472
2.6892 3.87673 0.0534101
2.18655 4.80035 -0.513449
1.72788 1.91637 -0.486754
5.17106 2.97823 -0.33439
1.79699 6.13239 -0.594306
2.07973 0.697434 0.0377883
2.18655 3.11646 -0.459909
4.75637 0.069115 0.0735104
5.90619 1.52053 -0.255074
6.00673 5.34071 -0.734151
0.71 3.33637 0.730671
1.42 2.40646 -0.385877
4.71867 2.59496 -0.446025
4.70611 2.85885 -0.229416
1.63991 2.77717 -0.392241
4.59301 0.257611 0.336496
0.370708 2.70805 -0.00837726
5.05796 4.31655 0.141644
4.63071 6.1638 -0.341389
3.22327 0.144513 0.315426
6.01301 5.30929 -0.723057
0.841947 4.12805 0.804856
4.35425 1.52681 0.317497
0.125664 6.18894 -0.234082
5.26531 6.13867 -0.704291
5.24646 5.97531 -0.675161
5.40354 0.389557 0.113684
4.31027 3.83903 0.780325
5.19619 2.73947 -0.579642
2.62637 2.7646 -0.792192
5.51664 0.936195 0.172401
3.02221 1.81584 -0.284421
5.86221 4.01496 0.0635088
6.13239 4.20973 -0.0686206
3.89557 5.29044 0.253922
0.282743 5.83708 -0.0707113
4.31655 3.34265 0.550488
5.89363 4.59929 -0.305116
0.797965 1.95407 0.133454
4.51133 6.06327 -0.247033
1.80956 5.68628 -0.549573
1.68389 3.14159 -0.0443457
6.07584 6.00044 -0.911715
0.697434 0.917345 0.967419
2.45673 5.53549 -0.833759
3.68195 3.90186 0.960284
2.40018 0.427257 -0.153583
5.7177 1.9792 -0.661398
0.370708 1.50168 0.451996
2.11743 4.26628 -0.164684
0.508938 2.40646 -0.0841482
6.03186 0.753982 0.123168
1.67761 5.6423 -0.415272
1.28177 2.47558 -0.248636
3.52487 5.7931 0.053302
2.26195 5.33442 -0.765885
5.20248 3.94584 0.26075
4.40451 0.923628 0.666535
3.6631 5.10195 0.318331
4.05894 2.04832 -0.00357084
0.282743 1.4577 0.428739
5.95018 2.6892 -0.79282
4.09664 1.31947 0.642074
0.596903 4.46734 0.587983
5.03283 2.72062 -0.526716
4.66212 1.47027 0.186385
1.05558 4.4108 0.587614
4.43593 2.73319 -0.177504
5.98788 5.7177 -0.843744
1.13726 3.22956 0.521737
1.16239 3.3992 0.653166
4.49876 2.29336 -0.36243
3.27982 2.62009 -0.231673
5.42867 2.87142 -0.536716
3.65681 3.20442 0.604825
0.854513 6.15124 0.0701798
0.596903 2.73319 0.114054
2.55726 4.69354 -0.453211
6.26434 5.37212 -0.780476
5.09566 5.01398 -0.31431
4.02124 3.4746 0.817637
2.41274 5.07681 -0.687126
3.82018 0.565487 0.89472
3.7385 5.73655 0.14376
2.21796 4.87575 -0.564912
2.68292 3.38035 -0.112668
4.20973 3.11018 0.36487
5.67372 3.41805 -0.0208689
5.73655 0.747699 0.155272
0.00628319 5.32186 -0.243698
3.95841 3.07248 0.438387
5.18991 0.483805 0.219704
5.81195 3.68195 0.0975771
1.10584 5.7931 0.0242434
2.77088 6.2015 -0.777361
4.53018 2.72062 -0.247745
5.61088 2.87142 -0.582937
1.51425 3.14788 0.130215
3.44319 1.18124 0.728669
2.60124 5.66115 -0.814021
6.05699 1.21265 -0.0282651
4.97 6.19522 -0.561817
4.32911 0.289027 0.512258
3.33009 5.99416 -0.138421
1.03673 5.55434 0.0999174
0.961327 4.99513 0.30557
4.55531 6.15124 -0.287245
5.47894 4.08407 0.117006
5.76168 0.307876 0.00689393
3.60027 4.46106 0.657065
2.43788 4.05894 -0.120828
0.898495 1.76558 0.295139
0.647168 4.62442 0.508828
0.841947 0.0188496 0.558809
5.80566 5.65487 -0.793095
1.6085 1.51425 0.0447786
0.590619 0.29531 0.720572
1.42628 0.84823 0.639671
2.79602 0.69115 0.184753
2.77088 3.83903 0.127196
2.17398 3.73221 -0.028499
4.76265 0.446106 0.377625
5.81195 3.96469 0.0887604
0.464956 1.22522 0.751103
0.201062 4.06522 0.560026
5.68628 4.85062 -0.429797
4.05265 2.51956 -0.0898108
2.55097 4.69982 -0.459636
0.860796 3.39292 0.768836
0.653451 0.389557 0.804189
4.98257 4.47363 0.0742334
1.90381 1.50168 -0.225337
4.77522 5.54177 -0.333833
2.34991 3.49973 -0.14906
2.16142 1.04929 -0.0433625
1.05558 0.263894 0.677594
0.71 5.82451 0.109805
2.92796 2.45044 -0.701101
5.7177 3.39292 -0.0508731
3.67566 5.91876 0.101163
3.38664 5.29673 0.0751448
0.41469 1.15611 0.764254
1.5331 2.96566 -0.0903239
1.78442 2.39389 -0.747854
0.0816814 2.43788 -0.392696
2.78345 0.992743 0.151429
0.634602 0.615752 0.914864
2.49442 1.33832 -0.255239
2.0923 0.772832 0.0412312
4.83805 0.182212 0.147507
1.82212 1.82841 -0.494648
0.452389 4.7438 0.370433
1.36973 3.38035 0.483727
0.911062 0.804248 0.966441
2.70177 0.521504 0.0427763
2.6515 6.08841 -0.853158
5.81823 3.06619 -0.411543
0.961327 1.06814 0.89907
1.96664 4.95743 -0.458656
5.67372 4.26 -0.0293275
1.11841 4.39195 0.568605
5.25274 3.96469 0.236281
0.936195 1.46398 0.603707
1.2315 3.0285 0.245263
2.23681 1.99805 -0.910722
3.21699 6.27062 -0.291326
3.82646 5.88106 0.12268
0.659734 1.12469 0.888876
5.18991 1.5708 -0.151049
1.92894 1.6085 -0.35838
4.30398 0.508938 0.669299
3.6254 6.05071 0.0672469
5.7931 4.58673 -0.278386
0.835664 1.47655 0.61246
3.26097 2.44416 -0.322939
5.73655 0.307876 0.00949073
0.55292 4.70611 0.435848
0.201062 1.48911 0.326414
6.17009 1.43257 -0.197665
0.452389 4.3354 0.605098
5.64858 5.88106 -0.801787
0.251327 5.40354 -0.0193785
5.47894 0.911062 0.186901
0.251327 4.38566 0.434137
4.69354 2.18027 -0.439877
1.92265 2.72062 -0.709903
4.90717 5.54805 -0.416274
2.48814 4.41708 -0.307225
6.06327 5.54177 -0.810234
5.89363 5.25274 -0.679624
1.70274 5.34699 -0.369088
5.5669 4.46734 -0.143762
3.76991 1.69646 0.377876
1.88496 5.8685 -0.646383
5.34699 2.33734 -0.768681
3.92071 4.71239 0.524383
1.93522 0.100531 -0.224666
3.83274 3.34265 0.7584
1.01159 4.08407 0.784876
1.44513 5.70513 -0.206833
2.19911 5.57947 -0.808653
4.35425 0.823097 0.709392
4.84434 0.565487 0.390861
5.24018 4.62442 -0.144961
2.03575 4.85062 -0.456758
5.81195 5.95018 -0.853978
6.12611 1.02416 0.0618062
4.13434 3.61283 0.842747
2.72062 6.01929 -0.797617
3.19814 1.78442 -0.0498146
4.29142 3.04734 0.242475
2.42531 2.15513 -1.01915
3.14788 6.26434 -0.371432
5.50407 0.0879646 -0.140376
6.2769 0.666018 0.107059
5.7931 4.40451 -0.150087
2.18027 3.87044 -0.0345693
5.22761 0.741416 0.27142
0.364425 0.113097 0.454932
1.30062 2.40018 -0.280825
0.892212 3.04106 0.426933
2.06717 0.735133 0.0517338
4.06522 2.13 -0.0565151
4.34796 0.502655 0.640591
4.07779 3.4746 0.793287
4.50504 2.08602 -0.27757
2.45044 0.647168 -0.0435818
4.24743 1.52681 0.380305
2.84 5.68 -0.636249
1.61478 5.05168 -0.180267
2.27451 1.13097 -0.119648
3.17301 4.45478 0.29408
0.929911 2.12372 -0.0069803
1.13097 3.50602 0.739174
4.4485 2.43159 -0.335987
5.90619 5.34699 -0.719105
1.40115 3.90186 0.598049
2.01062 5.46637 -0.67198
6.03186 2.29336 -0.877146
5.96903 3.82646 0.0896997
5.76796 0.119381 -0.140939
1.84726 4.15319 0.0911833
0.772832 2.02319 0.0816191
5.68 5.82451 -0.799838
1.42 3.22956 0.304139
4.59301 3.69451 0.586549
0.289027 1.48911 0.403185
4.08407 1.21894 0.72016
5.82451 5.21504 -0.650121
4.72496 6.2015 -0.40938
3.57513 0.27646 0.684599
5.26531 4.97628 -0.369488
4.17832 0.999026 0.780078
4.15947 6.13867 -0.0211483
3.29239 6.05699 -0.18544
5.89363 4.98885 -0.552427
6.18265 1.4577 -0.219675
5.07053 2.88398 -0.393957
5.69257 4.47363 -0.17823
2.42531 3.04106 -0.577464
1.42 2.9531 0.00428803
0.458673 1.70903 0.289896
4.44221 0.471239 0.569067
5.13965 6.19522 -0.652149
5.68628 5.7931 -0.795318
6.11354 2.97823 -0.547441
6.06956 1.03044 0.0633815
1.67133 6.17637 -0.476694
4.24115 1.75929 0.154764
6.03186 3.46204 -0.0442699
1.5331 5.6423 -0.276194
4.37938 3.64425 0.709586
3.03478 3.17301 0.043696
2.45673 2.44416 -1.05202
3.57513 4.88832 0.387051
5.4915 0.923628 0.181146
3.76991 1.87867 0.200493
4.84434 1.92894 -0.348204
2.34991 3.7008 -0.0727141
4.05265 3.96469 0.898043
5.42239 3.88301 0.197483
0.659734 5.20876 0.242753
0.841947 4.54274 0.566915
1.03044 5.0831 0.244517
2.23053 0.779115 -0.0164027
2.26195 5.97531 -0.897372
0.13823 0.364425 0.414063
3.34265 3.17301 0.381522
3.53743 5.79938 0.0598301
1.55195 0.82938 0.516996
0.333009 2.97195 0.218952
1.75301 4.10292 0.200772
4.85062 2.52584 -0.548728
1.96035 3.12903 -0.309683
6.22664 6.01301 -0.935058
0.810531 1.29434 0.783959
5.8308 1.47027 -0.201528
2.43159 0.389557 -0.172657
1.9415 3.46204 0.0118001
5.47894 4.17204 0.0718445
4.24115 3.66938 0.803243
3.86416 0.307876 0.730603
6.24549 3.13531 -0.382845
5.69885 3.49973 0.0341965
2.65779 0.967611 0.0550392
0.257611 5.20248 0.0426541
3.93956 4.2223 0.824773
5.24018 4.71867 -0.207006
0.464956 0.917345 0.879056
1.56451 2.62009 -0.441192
2.86513 4.58673 -0.149686
3.91442 2.41274 -0.0680179
1.98549 0.0628319 -0.296693
5.01398 3.92699 0.347756
3.52487 0.13823 0.538035
4.02752 3.69451 0.918138
6.02557 1.6085 -0.347692
6.22035 5.98788 -0.930358
0.678584 5.63602 0.1365
3.21071 5.54805 -0.182393
2.53212 5.68 -0.847058
4.46734 2.40018 -0.350796
5.83708 3.42434 -0.0462194
3.04734 0.0188496 0.00214951
0.27646 4.61186 0.323638
4.8569 3.14159 0.00169875
5.12708 2.48814 -0.686669
1.48283 0.82938 0.585818
4.76894 2.42531 -0.527712
4.75637 4.2223 0.360928
4.7815 4.71239 0.0294755
1.63991 4.52389 0.0705589
0.0376991 1.57708 0.0719414
4.22858 2.92796 0.143701
3.14159 1.15611 0.465648
2.19283 1.60221 -0.511181
2.77088 2.59496 -0.806204
4.00239 2.32478 -0.0955977
6.01929 0.766549 0.12385
4.55531 2.22425 -0.377268
1.3069 3.12903 0.297048
1.29434 0.150796 0.434151
1.55195 4.98885 -0.0933484
0.980177 0.0376991 0.540771
1.13726 1.66504 0.296587
4.26 5.91876 -0.0565968
0.0942478 1.82841 -0.11971
4.15947 2.34363 -0.168399
5.61717 4.31655 -0.0530562
5.27788 2.47558 -0.743837
5.47894 3.3992 0.0109065
4.07779 4.17832 0.798257
5.99416 4.00867 0.0472903
0.219911 1.66504 0.164078
0.703717 4.77522 0.435541
3.88929 4.2223 0.836058
1.62734 1.11841 0.356557
4.3731 3.17929 0.343512
6.10726 1.28177 -0.0774616
5.42867 3.17301 -0.202097
5.1585 5.61717 -0.566588
5.02027 1.18124 0.22721
1.16867 5.10823 0.164867
3.53115 0.502655 0.820323
3.14788 4.73752 0.0863162
5.19619 4.55531 -0.0802647
1.85354 5.20248 -0.463845
2.45044 1.5708 -0.495622
2.93425 2.67035 -0.588823
3.23584 5.84965 -0.217169
3.37407 3.05363 0.273927
3.79504 0.929911 0.93414
4.17204 4.09664 0.791231
0.0376991 6.21407 -0.326024
5.38469 5.46637 -0.619486
3.10389 0.188496 0.228389
4.80664 1.84726 -0.255677
1.37602 1.90381 -0.130079
0.672301 0.835664 0.968391
2.40646 6.03186 -0.924474
1.50168 3.53115 0.460939
4.30398 5.5669 -0.0196878
2.45673 0.471239 -0.11677
3.06619 1.31947 0.261286
5.35327 0.0188496 -0.184117
0.885929 2.45044 -0.0415905
5.29044 4.68097 -0.20211
5.59203 3.17929 -0.238464
2.50071 5.63602 -0.847389
5.32186 3.81389 0.235598
0.747699 2.14885 0.00781689
6.21407 1.48283 -0.242951
6.20779 3.51858 -0.0232511
3.38664 2.80858 0.0178535
4.35425 1.72788 0.119846
2.56354 1.78442 -0.678137
5.25903 0.584336 0.235217
1.07442 3.64425 0.821999
3.27354 4.14062 0.59574
4.96372 2.34363 -0.626049
0.0942478 5.85593 -0.241832
0.722566 5.38469 0.19743
0.182212 2.24938 -0.298079
4.49248 4.8946 0.110837
1.60221 3.53743 0.367489
4.63699 4.56159 0.217344
1.61478 4.57416 0.0646561
6.05071 1.53938 -0.284727
1.80956 3.15416 -0.152002
4.34796 2.09858 -0.190285
0.810531 2.84 0.228697
3.88301 6.07584 0.0917581
3.43062 0.885929 0.836253
5.64858 2.63265 -0.780542
5.03283 4.3354 0.141435
4.97628 1.05558 0.310011
6.11982 1.63363 -0.37767
2.36876 2.23053 -1.05405
3.88301 0.578053 0.888638
0.84823 1.41372 0.673022
0.0439823 5.48522 -0.239323
5.97531 1.65876 -0.392041
5.98788 5.74283 -0.849404
5.40982 3.73221 0.201683
4.83177 3.48088 0.342941
1.75929 5.6423 -0.494033
2.24938 5.6423 -0.840426
1.36345 5.68 -0.13238
2.46301 0.735133 -0.0221167
4.24115 3.42434 0.668003
0.999026 5.15221 0.230177
4.47991 0.835664 0.632315
0.502655 0.565487 0.83715
3.06619 0.314159 0.291125
3.35522 6.12611 -0.129707
1.72788 3.40549 0.162819
1.26292 3.63168 0.703096
0.992743 3.17929 0.542808
5.30929 0.125664 -0.0661205
0.628319 6.06956 0.0718217
5.81823 2.38761 -0.870739
1.35717 1.78442 0.00217066
3.96469 2.7269 0.071098
3.3992 0.144513 0.469488
5.67372 1.35717 -0.0841962
3.56885 0.389557 0.7683
0.226195 3.97726 0.617324
3.4369 2.94053 0.195224
4.54274 2.43159 -0.394416
3.25469 1.61478 0.185688
2.2808 0.911062 -0.0360391
0.948761 5.7554 0.0939955
0.477522 1.94779 0.0719636
2.6515 5.78681 -0.810124
4.28513 3.28611 0.51446
5.57319 3.82018 0.162285
1.60221 0.647168 0.440155
1.5331 5.5669 -0.261015
5.58575 4.9323 -0.452375
1.63991 4.97628 -0.171947
2.22425 5.20876 -0.711791
1.29434 4.66212 0.295168
5.11451 4.73124 -0.160803
1.32575 3.37407 0.515726
3.09761 0.508938 0.451395
0.923628 5.37841 0.180844
3.63796 1.87239 0.187547
0.779115 4.11549 0.814124
6.03186 3.43062 -0.0682529
5.8308 4.0338 0.0612211
2.64522 1.04929 0.0161465
3.78248 4.25372 0.826794
3.90814 5.32186 0.240656
3.53743 3.21699 0.571854
6.18265 5.18363 -0.693213
4.12177 2.12372 -0.0792317
0.0376991 1.35088 0.284185
2.72062 5.1585 -0.585916
6.08212 6.25805 -0.945369
4.46106 2.89655 -0.0364128
0.483805 1.31319 0.694612
4.20345 0.0502655 0.352653
3.19186 4.98257 0.00409067
0.0942478 5.15221 -0.0946844
4.34796 5.92504 -0.115638
2.90911 0.71 0.305231
2.90283 2.62009 -0.657486
4.96372 0.534071 0.325104
1.65876 4.43593 0.105552
3.75106 3.77619 0.979555
5.54805 3.80133 0.168748
1.82841 1.51425 -0.171624
5.15221 4.54903 -0.0572603
2.60124 0.885929 0.0363851
4.52389 0.785398 0.606981
5.99416 0.942478 0.0990035
2.09858 3.92071 -0.00515175
0.992743 1.21894 0.799312
4.83177 1.09327 0.362341
2.30593 5.10823 -0.694792
2.94681 1.14354 0.251126
5.82451 5.85593 -0.840442
3.76363 0.43354 0.830794
0.106814 1.35717 0.353969
0.797965 6.06956 0.0831297
5.13336 0.0628319 -0.0812674
3.5877 0.678584 0.907841
3.79504 2.46301 -0.0414355
5.23389 0.113097 -0.0593399
5.56062 3.4746 0.048167
3.11018 5.27159 -0.21536
0.345575 1.14354 0.72242
5.1208 1.3446 0.0735741
4.57416 5.88734 -0.26841
4.64956 0.596903 0.502699
4.71239 3.52487 0.440928
1.74044 0.182212 0.0224365
3.09761 1.43885 0.19013
2.83372 5.41611 -0.57552
2.79602 3.63168 0.12921
5.20248 1.64619 -0.228484
5.91248 4.72496 -0.394405
4.53646 3.42434 0.480224
3.11646 3.48717 0.421546
5.74911 2.39389 -0.861137
2.89655 2.58239 -0.686094
1.3823 3.24212 0.350316
5.93761 0.226195 -0.0628877
0.515221 4.22858 0.696951
6.11354 5.16478 -0.675756
0.760265 0.471239 0.871365
2.41274 2.50071 -1.04356
0.659734 1.43885 0.643875
6.15124 3.49345 -0.0345862
0.578053 2.66407 0.0550192
0.841947 1.70903 0.365331
0.238761 2.68292 -0.124294
0.150796 4.7815 0.119323
6.10726 3.26726 -0.227337
4.19717 5.57947 0.0442987
1.58965 0.810531 0.478934
4.09035 2.97823 0.27518
6.27062 3.74478 0.0569227
5.41611 0.502655 0.165531
3.90186 5.24646 0.268295
1.60221 4.66212 0.0254903
5.7177 4.01496 0.089145
3.09761 2.30593 -0.508569
1.3823 2.96566 0.0523776
5.79938 1.96035 -0.656719
5.63602 2.57611 -0.805646
5.88734 1.80327 -0.523911
5.25903 6.03814 -0.689334
0.301593 5.08938 0.116817
5.24018 4.50504 -0.0636842
0.314159 0.546637 0.693626
1.24407 0.333009 0.608404
5.73655 1.2315 -0.00397009
0.00628319 4.86947 -0.0800314
3.95212 3.90814 0.947323
6.04442 5.55434 -0.810968
2.29336 1.41372 -0.344101
5.49779 5.39097 -0.63367
3.71965 2.80858 0.175657
4.28513 3.24212 0.468339
0.703717 5.84965 0.105948
1.74673 0.307876 0.113202
1.37602 0.722566 0.678299
0.0628319 1.67761 -0.00344542
1.74044 1.2315 0.169456
2.11115 4.26628 -0.16136
1.78442 3.3615 0.0740593
4.59929 1.23779 0.40837
0.521504 4.60557 0.479553
6.11354 0.402124 0.0375583
4.4485 5.87478 -0.178097
1.88496 0.458673 0.0841739
1.00531 3.31124 0.663356
1.77814 0.659734 0.268576
6.12611 6.06327 -0.928579
6.11354 0.546637 0.0915373
1.56451 1.57708 0.0230634
0.854513 2.94053 0.325996
2.29965 3.12903 -0.477276
4.61814 4.04637 0.533379
4.36681 0.452389 0.603055
4.24115 6.15124 -0.0710669
6.02557 2.56354 -0.865785
3.31752 2.47558 -0.259516
3.09761 5.35956 -0.260603
2.88398 1.26292 0.100216
0.885929 4.76894 0.432917
1.72159 4.10292 0.230323
1.80327 5.71142 -0.548137
4.76265 1.64619 -0.036977
1.42628 4.59301 0.227738
4.40451 2.9908 0.105178
6.17009 5.25903 -0.724794
5.93133 4.40451 -0.173168
2.10487 0.194779 -0.261425
4.37938 0.188496 0.395712
2.85885 2.33734 -0.785238
2.26823 2.60124 -0.988251
4.90088 1.52053 0.014933
5.0831 3.93327 0.314197
0.596903 1.68389 0.373472
5.19619 1.48283 -0.0710973
2.38133 2.85257 -0.788815
5.59203 4.1846 0.0349901
4.49248 4.0715 0.603942
1.75929 5.91876 -0.536852
4.59929 6.1638 -0.319431
4.83805 0.41469 0.323122
1.06814 0.41469 0.772179
4.8192 3.17929 0.0653601
0.615752 2.9154 0.292413
5.57947 3.4746 0.0435443
5.25903 3.78248 0.257389
2.01062 6.08841 -0.773839
5.30301 3.02221 -0.333807
3.7385 5.89991 0.116703
0.634602 2.65779 0.0644271
3.31752 3.01593 0.179348
1.43885 2.62637 -0.313907
0.923628 5.93133 0.0769288
2.62637 4.8946 -0.529485
5.57319 0.942478 0.158802
0.71 0.0565487 0.582268
1.36345 1.77814 0.00300621
0.477522 2.11115 -0.0395098
0.885929 3.30496 0.694106
5.03283 0.188496 0.0739983
2.70805 6.22035 -0.828926
6.18265 4.71867 -0.42629
1.95407 5.20248 -0.548986
3.66938 5.69885 0.136717
0.747699 4.30398 0.711763
4.28513 4.06522 0.7392
1.04301 1.65248 0.362417
0.408407 4.17832 0.667256
1.30062 5.25274 0.0233716
2.78973 2.8023 -0.628023
2.12372 3.49973 -0.0853867
2.86513 5.69885 -0.614894
1.21265 5.55434 0.00457291
1.5331 2.09858 -0.426165
2.57611 2.49442 -0.993164
4.49876 1.21265 0.485165
4.64327 4.39823 0.321152
5.93761 0.314159 -0.00283859
3.31752 5.53549 -0.0633733
1.9415 0 -0.316419
3.56257 2.15513 -0.0469858
4.06522 4.60557 0.540097
3.80761 0.408407 0.81209
4.71239 5.11451 -0.14451
5.66115 1.21894 0.0164574
