10000 2
1.76558 1.16239 0.174595
2.89027 2.44416 -0.733159
1.67133 4.46734 0.135497
2.78345 4.61186 -0.228438
0.333009 0.0879646 0.396441
0.289027 5.02655 -0.0206955
3.14788 4.86947 -0.148225
4.71239 6.1638 -0.118249
5.76796 3.53115 -0.0774383
5.56062 1.93522 -0.829063
2.19283 6.08841 -0.663439
1.99177 4.52389 -0.188908
0 4.57416 0.136476
6.03186 2.95938 -0.419083
3.13531 2.0169 -0.395514
5.27159 4.90717 -0.639592
5.39097 1.87867 -0.77742
3.27982 0.779115 0.636436
0.0628319 1.99177 -0.310304
5.39097 0.395841 -0.132866
2.07973 5.68 -0.892662
5.42239 1.15611 -0.125569
0.194779 6.06956 -0.0172982
1.03673 5.96903 0.144261
5.5292 2.53212 -0.96838
1.62106 1.43885 0.0802399
4.54903 3.61283 0.56498
5.96274 4.54903 -0.138481
4.11549 1.63991 0.395993
3.4369 3.18557 0.322363
3.65681 2.42531 -0.0664674
1.80956 4.97628 -0.481602
4.30398 1.01788 0.811405
5.7554 4.36681 -0.11638
5.22133 0.791681 0.0744633
0.69115 3.22956 0.578655
0.188496 6.11982 0.0235905
4.38566 0.383274 0.650792
1.83469 1.35088 -0.038922
0.069115 1.08071 0.484193
3.88301 3.90814 0.997712
2.51956 4.36681 -0.154837
3.44947 4.4108 0.572421
2.63265 1.28805 -0.157584
6.05071 6.07584 -0.425645
0.402124 5.63602 -0.120859
2.21796 4.42336 -0.207817
4.32911 2.45673 -0.143101
5.44124 3.80133 -0.0125141
2.75204 0.307876 -0.0625386
4.59301 3.44947 0.407036
3.53743 0.71 0.850094
5.49779 3.85159 -0.00567413
3.30496 1.04929 0.592434
5.20248 5.59203 -0.906442
2.13 5.02027 -0.738489
3.21699 0.578053 0.532733
5.31557 2.59496 -0.911233
4.98885 1.66504 -0.356278
6.09469 0.684867 0.305865
3.66938 0.213628 0.64228
0.0376991 5.89363 -0.313662
4.63699 4.36681 0.393825
4.27885 6.00673 0.118634
4.09664 0.747699 0.970075
0.0314159 4.61814 0.125086
4.19717 3.56885 0.805889
1.25664 5.62345 -0.190399
3.34894 4.56159 0.349974
2.60124 4.48619 -0.222588
6.08212 4.73124 -0.214532
5.43496 3.01593 -0.620402
1.23779 4.46734 0.544282
1.54566 6.22664 -0.031306
6.13239 1.35717 0.058667
0.628319 3.52487 0.822355
1.57708 2.8777 -0.258095
5.34699 2.14257 -0.932485
3.17301 5.55434 -0.46541
1.87239 3.19814 -0.227206
0.0188496 1.90381 -0.290085
1.5331 0.150796 0.186184
1.40743 5.00142 -0.112725
5.77425 4.75637 -0.469423
5.49779 2.09858 -0.935092
5.17106 5.29673 -0.857111
2.75832 4.32283 0.00449833
4.24743 4.00239 0.895109
2.50699 5.7931 -0.89273
6.15752 4.57416 0.012131
3.07876 2.72062 -0.435637
4.02752 4.65584 0.546356
5.59832 3.09133 -0.540108
2.73319 2.49442 -0.845498
2.36248 4.60557 -0.393957
5.69257 4.59301 -0.344289
2.43788 3.16044 -0.474498
4.7438 3.84531 0.461948
1.87867 0.169646 -0.122377
4.53646 3.30496 0.332793
4.47991 3.42434 0.492105
2.32478 0.955044 -0.0275181
1.47027 0.289027 0.373052
0.885929 6.18894 0.396237
2.01062 0.766549 0.114388
4.47991 5.08938 -0.118082
3.48717 2.22425 -0.163979
5.68 5.01398 -0.750799
5.31557 2.13 -0.916867
1.22522 3.60655 0.719495
0.452389 2.85257 0.119947
1.92265 2.89027 -0.564405
6.01301 2.59496 -0.701288
2.67035 3.82018 0.0841256
2.7646 3.13531 -0.348557
0.84823 0.961327 0.965424
0.27646 5.38469 -0.224676
4.13434 3.95841 0.956634
5.67372 5.02027 -0.758153
3.87044 1.40115 0.663215
1.71531 2.06717 -0.561274
2.41903 1.13097 -0.110801
4.2977 1.81584 0.133405
6.15124 5.54177 -0.628488
3.94584 3.30496 0.660117
5.0831 0.326726 -0.0337013
6.15752 2.93425 -0.325798
5.43496 1.81584 -0.731409
5.5292 1.82212 -0.73989
1.5708 4.22858 0.411766
4.95743 4.63071 -0.154033
1.11841 1.16239 0.757629
3.73221 5.25274 0.021393
5.12708 5.33442 -0.842306
6.20779 2.71434 -0.452238
2.66407 3.85159 0.0861562
4.7815 5.0831 -0.406562
0.917345 5.0077 0.204253
0.622035 0.785398 0.973549
0.201062 0.496372 0.614451
0.0188496 5.28416 -0.436208
0.82938 6.18265 0.398212
1.93522 6.26434 -0.351851
3.92699 3.39292 0.740877
4.01496 5.49779 -0.00771783
3.55 4.90088 0.180422
3.84531 4.67469 0.531006
6.06327 3.50602 0.120116
5.85593 4.90717 -0.567015
2.55726 1.70903 -0.596592
3.55 5.22133 -0.0610129
5.5669 4.26628 -0.106
6.2392 0.201062 0.151761
2.9908 0.578053 0.3091
3.19814 3.19186 0.106609
1.07442 5.42867 -0.0764667
4.40451 4.11549 0.753675
1.25664 0.0565487 0.350321
0.0251327 5.18991 -0.383047
5.66743 4.04009 0.0157682
0.333009 2.93425 0.107477
2.65779 0.113097 -0.299631
3.53743 4.65584 0.412196
3.61911 3.11646 0.383047
3.27982 6.18265 0.036621
0.753982 2.7646 0.15674
1.04929 0.0376991 0.469625
0.747699 1.00531 0.950993
2.45044 5.95018 -0.800073
3.79504 1.57708 0.476408
5.07681 0.804248 0.166639
0.728849 3.19814 0.553234
4.91973 1.98549 -0.57021
5.47265 4.95115 -0.729158
3.10389 4.8569 -0.180173
4.91973 3.44319 0.0821813
3.71965 3.5123 0.795287
3.55628 0.980177 0.831295
1.88496 0.892212 0.194741
0.0251327 1.09327 0.433292
3.00336 0.779115 0.363485
3.85788 6.27062 0.482666
3.03478 4.60557 4.71845e-16
0.992743 1.41372 0.612129
0.207345 4.79407 0.120135
2.99708 5.28416 -0.597563
1.52681 5.93761 -0.274786
2.19911 0.163363 -0.315056
3.85159 1.38858 0.672532
1.04301 0.678584 0.923726
2.17398 1.89752 -0.77113
0.0502655 1.82841 -0.196183
5.40982 3.60655 -0.0914987
2.80858 1.01159 0.140773
0.427257 5.0454 0.0681959
2.10487 5.64858 -0.915586
5.82451 5.96903 -0.690888
5.63602 2.57611 -0.933427
0.219911 2.55726 -0.247226
6.20779 0.427257 0.302013
3.27982 2.92168 -0.0764137
1.63991 4.80664 -0.162586
4.78779 3.84531 0.41823
0.904779 2.35619 -0.0141841
1.16239 4.15947 0.811405
5.24646 5.55434 -0.934959
6.05699 5.29673 -0.678674
1.09956 5.18363 5.55112e-17
4.83177 6.11982 -0.278721
6.19522 1.19381 0.254762
4.88203 4.23487 0.24176
0.559203 4.42336 0.7229
6.13239 2.12372 -0.595442
2.93425 2.2808 -0.695779
4.68097 2.85885 -0.236518
4.92602 3.89557 0.291826
1.70903 0.282743 0.131437
2.41903 2.42531 -0.991288
4.12805 5.53549 -0.0384635
0.71 1.22522 0.813038
3.41805 5.96274 -0.0363652
0.496372 3.19186 0.468945
0.904779 1.59593 0.460694
4.31027 1.67133 0.2603
3.64425 0.150796 0.570685
2.86513 2.2431 -0.749851
4.38566 3.42434 0.571879
2.59496 0.163363 -0.283596
1.47655 1.4577 0.205826
2.45044 6.15752 -0.615489
0.245044 1.09327 0.643522
5.98159 4.16575 0.160434
1.37602 2.12372 -0.257031
0.307876 1.43885 0.419207
3.5877 1.02416 0.833299
4.87575 0.722566 0.335586
2.9154 5.37212 -0.702849
6.13239 6.03186 -0.389398
2.89655 4.15947 0.211569
1.42 0.257611 0.394884
0.238761 4.28513 0.606916
4.71239 0.559203 0.449703
3.63796 1.02416 0.862832
0.722566 5.11451 0.135903
2.48814 5.38469 -0.969954
0.923628 2.73319 0.11653
0.194779 0.622035 0.663439
0.622035 3.78876 0.954563
4.95743 3.14159 -0.235352
1.15611 2.26823 -0.123526
0.0942478 1.96035 -0.257634
5.20248 5.22133 -0.840795
1.04929 0.980177 0.8945
4.97628 6.15752 -0.376157
1.06814 0.113097 0.534299
2.34363 1.31319 -0.253478
0.333009 0.772832 0.808772
1.87239 6.18265 -0.383489
1.79699 2.59496 -0.662626
5.02027 0.213628 -0.0815986
3.91442 1.87239 0.216208
5.16478 0.0376991 -0.355481
4.70611 1.71531 -0.136227
3.82646 5.59832 -1.66533e-16
4.8569 0.911062 0.341782
3.79504 0.885929 0.972618
2.87142 2.71434 -0.634345
6.10726 6.13239 -0.320842
5.91248 4.80035 -0.425178
1.93522 0.697434 0.159276
0.84823 4.27885 0.877279
2.01062 3.39292 -0.14438
5.05168 3.88301 0.184221
3.29239 2.78345 -0.179772
2.41274 4.24115 -0.0922972
5.20876 0.0439823 -0.374838
6.11354 4.09035 0.307139
0.0816814 0.471239 0.485827
1.73416 6.12611 -0.31498
6.06956 2.52584 -0.678683
2.96566 5.7931 -0.587619
3.41177 1.77186 0.0615329
4.43593 3.23584 0.356278
3.83274 4.06522 0.972157
3.97097 5.77425 0.0725696
4.76894 0.747699 0.442151
5.98159 0.496372 0.13513
4.14062 0.684867 0.944981
0.314159 1.14982 0.666863
5.68 2.7269 -0.835921
5.39726 4.60557 -0.383924
4.98257 1.15611 0.111537
4.63071 0.992743 0.538939
3.83903 0.0816814 0.573601
3.04734 5.83708 -0.482922
2.60752 6.01929 -0.689965
5.34699 6.01929 -0.729244
3.71965 3.50602 0.790627
5.18991 1.2692 -0.124535
1.28805 2.8777 0.0161018
2.97195 6.05699 -0.384968
3.6254 2.67664 0.0109828
2.48814 3.69451 -0.0357701
3.3615 2.8023 -0.100956
4.84434 4.97 -0.376784
1.4577 6.17009 -4.02456e-16
3.29239 0.15708 0.303029
3.26097 1.63991 0.0493544
3.3615 0.816814 0.711903
3.93956 0.131947 0.630263
2.58867 0.263894 -0.195109
2.07973 1.65248 -0.506816
2.21796 5.79938 -0.89278
5.1585 1.12469 3.33067e-16
2.99708 2.38133 -0.641878
6.21407 5.97531 -0.357681
2.15513 5.76796 -0.888879
4.58044 4.64327 0.199316
3.17929 3.87044 0.534469
3.37407 3.95212 0.72356
2.55726 4.83177 -0.578365
3.84531 1.77814 0.29189
0.917345 3.03478 0.376687
5.63602 4.28513 -0.103888
6.06327 3.29239 -0.0643689
0.345575 2.36876 -0.18113
5.76796 4.63699 -0.353651
4.02752 1.70274 0.359507
4.15319 5.11451 0.0895481
5.03911 3.07876 -0.366632
1.21265 0.898495 0.815556
4.98257 5.58575 -0.749502
0.383274 3.27982 0.483303
6.15752 3.56257 0.248626
3.07876 3.25469 0.0494688
1.23779 5.63602 -0.172084
4.01496 1.01159 0.941985
3.34894 4.93858 -0.0171047
4.04637 2.70177 0.100559
5.15221 6.03814 -0.620609
5.99416 1.42628 -0.130688
2.13 5.47894 -0.949347
6.06327 2.08602 -0.641653
3.11646 6.14496 -0.161598
0.917345 4.08407 0.958219
5.15221 2.13628 -0.83767
4.98885 3.85788 0.232643
3.65053 1.30062 0.682717
3.06619 3.52487 0.271714
4.86947 6.15124 -0.284929
2.70805 2.03575 -0.782005
1.43257 0.446106 0.525707
5.25903 4.7815 -0.512963
1.31319 3.02221 0.128114
3.41177 2.39389 -0.24136
2.77717 3.12274 -0.351851
3.82018 0.835664 0.98611
4.53646 5.81195 -0.232187
2.92168 1.36973 -0.0172028
5.67372 3.84531 0.023976
1.3823 0.471239 0.588571
1.91009 0.0879646 -0.226334
4.32911 1.48911 0.428145
1.39487 3.33009 0.356384
5.01398 2.19283 -0.757184
3.19814 1.44513 0.180773
0.15708 0.559203 0.604211
1.89124 5.41611 -0.792295
1.27549 5.41611 -0.214905
4.36681 4.68726 0.343834
1.52681 3.07248 -0.0249695
3.74478 5.34699 -0.0102678
3.91442 1.99805 0.122716
4.87575 2.7646 -0.502745
5.57947 0.194779 -0.303453
2.53841 2.89027 -0.708041
0.666018 0.376991 0.828089
5.19619 0.929911 0.0674946
1.86611 2.51956 -0.751987
4.26 0.603186 0.860309
4.71239 3.38664 0.235352
4.26 0.797965 0.892986
6.15752 2.07973 -0.549842
6.21407 1.14982 0.304075
1.21265 0.226195 0.546851
1.77186 2.73947 -0.555841
3.29867 1.44513 0.278853
1.80327 3.14159 -0.224192
3.44319 2.60752 -0.154519
5.91248 4.95115 -0.567456
5.01398 4.37938 0.0252953
1.55823 1.6085 -0.0250984
4.76265 0.471239 0.354328
4.75009 0.345575 0.281049
5.20248 2.7269 -0.784055
3.16044 3.63168 0.434143
2.04204 1.13726 -0.0232872
0.358142 1.92265 0.0047649
3.21699 2.50071 -0.404148
5.28416 4.42965 -0.18714
2.7269 0.772832 0.131086
0.885929 1.96035 0.138603
2.21796 4.90088 -0.665076
1.03044 1.58965 0.422301
3.4369 2.87142 0.021218
2.46929 4.37938 -0.178334
0.973894 6.24549 0.427225
1.92265 5.73655 -0.767596
2.64522 0.389557 -0.067439
2.01062 1.5708 -0.385257
5.33442 5.17734 -0.874333
1.13097 1.09327 0.793426
0.0314159 1.4954 0.106508
3.01593 3.25469 -0.0122096
3.99611 2.02319 0.102086
3.61283 2.65779 -0.0072578
5.0077 4.50504 -0.0769846
4.61814 3.16044 0.112536
5.33442 5.64858 -0.950981
0.678584 4.70611 0.494917
2.2431 3.15416 -0.474698
2.8023 3.21699 -0.238733
3.11646 4.72496 -0.0376872
4.88203 1.69018 -0.284659
5.1208 0.609469 0.104883
3.26097 4.17204 0.559395
5.78681 4.39823 -0.124871
1.19381 1.75301 0.164068
5.89363 4.21602 0.067439
5.0077 5.81823 -0.679221
2.1677 4.54903 -0.304416
2.19283 0.892212 0.0150849
4.98257 0.527788 0.177872
6.26434 4.04009 0.468418
2.11115 0.666018 0.0446703
2.46301 4.35425 -0.160341
3.82018 1.19381 0.830908
3.49973 2.86513 0.0657056
5.92504 2.09858 -0.763385
4.55531 0.69115 0.645652
2.70805 3.75106 0.0881457
0.791681 4.42965 0.767874
1.86611 1.98549 -0.647194
6.18265 3.68823 0.344213
2.13 0.835664 0.0477729
5.43496 4.2977 -0.127301
5.38469 3.56257 -0.114293
1.12469 4.09035 0.86278
4.09035 1.10584 0.874333
4.05894 2.13 0.0329882
3.98354 0.238761 0.726596
2.41274 3.73221 -0.0342671
1.43257 5.91248 -0.20119
2.52584 3.28611 -0.328986
3.93956 3.01593 0.375497
3.97726 0.370708 0.835142
0.483805 0.697434 0.904048
0.728849 4.56159 0.645326
2.6892 0.628319 0.082384
4.17832 0.747699 0.936733
3.67566 3.33009 0.622216
5.05168 2.77717 -0.646852
0.609469 2.10487 0.0312136
2.79602 0.634602 0.15872
5.42239 0.57177 -0.0392729
4.97628 5.34071 -0.72734
3.02221 1.11212 0.278746
2.78973 0.389557 0.027797
0.741416 5.32186 0.0286999
3.67566 4.68726 0.463275
2.0546 3.5877 -0.0225351
0.98646 2.53841 -0.00704855
0.213628 3.92699 0.707188
3.0285 5.11451 -0.47229
0.483805 0.923628 0.89278
5.8685 4.15947 0.0781642
0.182212 0.565487 0.630619
2.86513 3.00965 -0.393008
2.67035 5.66743 -0.876004
3.64425 4.02124 0.913308
2.1677 2.33734 -0.964533
3.07876 1.12469 0.326565
5.66115 5.87478 -0.838033
1.51425 0.125664 0.180773
0.841947 1.11841 0.88995
0.741416 5.10823 0.142299
4.70611 1.72788 -0.148225
3.57513 0.854513 0.876452
1.58336 0.320442 0.286387
5.96903 2.06717 -0.712657
1.24407 5.55434 -0.192841
6.22664 3.63796 0.362336
6.11982 5.02027 -0.449258
0.364425 4.71867 0.326723
4.40451 6.22035 0.22612
4.67469 2.50699 -0.439769
2.2808 1.47027 -0.394471
3.63168 1.65876 0.327786
3.27354 1.07442 0.549185
3.99611 0.0439823 0.539156
2.19283 4.73752 -0.498671
5.15221 2.83372 -0.674043
2.39389 2.44416 -0.990862
3.68823 3.97726 0.941544
2.7646 3.37407 -0.118082
1.97292 6.22035 -0.422821
2.6515 1.91637 -0.73401
3.58142 4.69982 0.397822
0.659734 6.15752 0.359947
5.35327 0.992743 -0.0216403
6.10097 3.74478 0.288959
5.71142 4.31027 -0.0948985
1.14354 5.27159 -0.0725769
1.89752 0.351858 0.0195628
0.0628319 5.89991 -0.28416
0.395841 2.26195 -0.135376
0.282743 5.55434 -0.228892
1.02416 4.8946 0.265862
1.71531 4.71239 -0.14251
4.80035 0.41469 0.281245
1.80327 0.496372 0.194572
2.56354 0.383274 -0.110794
4.62442 6.14496 -0.0489644
1.01788 1.21265 0.775214
1.95407 0.0879646 -0.259315
4.42336 1.77186 0.0775103
6.04442 3.85159 0.264536
6.08212 0.904779 0.290129
5.05796 1.69646 -0.443057
1.25664 5.1208 -0.0705917
3.52487 3.87044 0.843632
3.31124 3.81389 0.653673
3.14159 4.3354 0.342274
4.63699 0.785398 0.575113
4.97628 3.15416 -0.239247
3.41177 2.71434 -0.119906
5.86221 5.98159 -0.656605
3.09761 4.20973 0.378238
1.77186 0.0439823 -0.151761
1.35088 3.72593 0.673006
2.34363 5.77425 -0.925339
1.42628 2.10487 -0.295644
5.56062 1.22522 -0.177345
5.22761 4.3354 -0.0864898
2.92796 2.41274 -0.703993
5.38469 2.38133 -0.986632
0 4.63071 0.0813186
6.19522 5.35327 -0.566772
2.68292 0.477522 0.0111744
2.07345 1.3823 -0.238102
3.63796 5.48522 -0.0810781
4.09664 5.42867 -0.0237354
1.11212 3.12274 0.37815
3.35522 5.10195 -0.144137
5.38469 0.640885 -0.00800254
4.75637 1.44513 0.0804193
0.131947 6.18894 0.0367301
5.76796 1.62106 -0.478944
1.13097 0.640885 0.864518
1.88496 6.27062 -0.306458
3.05363 0.992743 0.370109
2.37504 3.05991 -0.580963
5.62345 4.49876 -0.277104
4.34168 4.23487 0.745836
4.98257 0.131947 -0.126799
1.54566 4.54903 0.185594
1.55195 1.5708 0.0188451
3.69451 4.87575 0.286449
0.628319 2.98451 0.32102
3.69451 6.01301 0.189701
3.6254 2.17398 -0.0553982
3.38664 5.96903 -0.0585407
2.07973 5.0831 -0.763164
1.31319 5.42239 -0.247962
5.72398 3.19814 -0.393274
5.41611 2.50071 -0.972604
0.119381 1.50796 0.180916
1.48911 1.67133 -0.0185364
1.93522 5.8308 -0.72615
1.84097 0.634602 0.220213
1.89752 3.38664 -0.0686132
1.11212 3.44947 0.685782
4.96372 4.81292 -0.340732
2.04204 1.52053 -0.354328
1.51425 1.67133 -0.0434268
3.46204 5.13965 -0.0781732
3.84531 0.565487 0.945756
4.82549 1.85354 -0.380049
1.58336 2.06717 -0.431329
0.992743 1.02416 0.901689
1.20009 0.125664 0.462011
5.73655 1.31947 -0.203191
3.84531 0.942478 0.968871
2.99708 1.71531 -0.285019
2.70805 4.83805 -0.505566
4.56159 4.60557 0.254524
4.15319 5.68 -0.0174618
3.98354 5.0454 0.187876
4.20973 1.95407 0.0753373
0.282743 1.65248 0.186595
3.6254 3.74478 0.878931
2.72062 3.3992 -0.126607
0.245044 3.4746 0.544282
1.18124 1.82841 0.104961
5.54805 2.18027 -0.966842
2.85257 0.464956 0.127586
4.51761 2.31221 -0.308177
3.99611 4.2977 0.863987
5.46637 2.92168 -0.711903
6.01301 1.89124 -0.556172
3.68823 4.29142 0.817039
2.42531 1.56451 -0.488948
3.68823 2.33734 -0.0555765
0.326726 3.82646 0.793893
0.226195 2.82743 -0.0753347
1.40743 6.06327 -0.0524178
0.289027 0.0565487 0.329625
3.18557 2.74575 -0.311842
3.53743 0.29531 0.634206
4.57416 5.01398 -0.147159
2.47558 3.3615 -0.272926
1.40743 0.716283 0.655703
5.67372 5.40354 -0.960511
5.01398 0.785398 0.216366
2.04832 0.672301 0.0790938
4.8946 5.73655 -0.622274
4.96372 3.24841 -0.134873
3.22956 4.58673 0.211856
5.59203 3.56257 -0.118173
4.34168 5.81823 -0.0631171
2.3185 5.7554 -0.933671
5.59832 2.60752 -0.928081
1.74044 4.71239 -0.16641
5.35956 5.27788 -0.933427
5.01398 5.86221 -0.656605
4.00867 3.41805 0.75593
2.94053 1.3446 0.022871
0.0628319 4.54274 0.229076
0.471239 5.07681 0.0715026
5.33442 4.73124 -0.492394
1.67761 3.94584 0.393641
4.1846 0.364425 0.768098
3.12274 3.34894 0.182608
0.879646 2.43159 -0.00318225
0.628319 5.22133 0.050031
4.17832 5.1585 0.0489222
0.622035 5.71142 0.0184962
1.48283 2.36876 -0.412331
4.14062 2.77088 0.117387
3.57513 5.0831 0.0435549
4.56788 3.51858 0.484783
2.22425 1.22522 -0.163979
4.86319 2.28708 -0.643752
5.77425 5.33442 -0.899046
3.29867 0.753982 0.653522
3.78248 4.97628 0.227449
0.628319 3.90186 0.974897
1.2692 3.75106 0.753001
0.967611 2.14885 0.00954388
2.11743 3.80761 0.0417476
3.30496 0.0125664 0.173037
4.8946 6.13867 -0.320716
5.72398 0.0942478 -0.356012
2.22425 5.79938 -0.894457
5.0831 5.80566 -0.745836
0.527788 3.36779 0.65365
3.04106 4.96372 -0.340732
0.521504 3.83274 0.923105
0.973894 2.22425 -0.0178026
2.89027 0.201062 -0.04519
2.97823 2.60124 -0.601617
1.10584 5.81823 3.33067e-16
2.43159 4.59301 -0.376076
3.29239 5.61088 -0.338743
0.458673 5.40982 -0.095287
5.34699 5.97531 -0.766219
1.35088 3.95841 0.711903
5.83708 0.797965 0.110611
6.27062 1.77814 -0.214018
2.52584 0.999026 -0.0164423
3.5123 3.05363 0.250155
0.29531 2.48186 -0.205854
1.74044 0.816814 0.332604
0.0376991 4.92602 -0.169524
3.04734 5.13965 -0.470816
1.05558 1.95407 0.0819367
1.4577 2.16142 -0.350403
1.4954 6.10726 -0.0972087
0.471239 4.78779 0.329396
5.43496 3.14788 -0.489774
6.12611 0.43354 0.226713
2.84 1.19381 0.0586391
4.39195 2.39389 -0.199627
4.20345 0.307876 0.714284
0.106814 2.65779 -0.305763
1.3069 5.8308 -0.141333
5.7177 1.60221 -0.483809
2.03575 3.38664 -0.165432
2.42531 4.28513 -0.118105
2.02947 1.40115 -0.230585
3.14159 5.29673 -0.460116
5.5669 0.527788 -0.0601388
1.17496 0.779115 0.855728
0.351858 3.86416 0.819585
1.4954 1.72159 -0.073408
2.94053 1.33832 0.0285048
2.15513 5.78053 -0.88228
4.75009 2.47558 -0.523479
4.1092 4.88203 0.300755
2.78973 0.144513 -0.181018
1.26292 4.09664 0.760282
5.97531 2.90911 -0.512978
1.63363 3.93956 0.437175
0.0125664 6.27062 -3.52149e-16
1.9415 4.25372 0.0593288
1.38858 5.0831 -0.15946
3.26726 0.672301 0.611608
5.61717 0.370708 -0.148149
3.66938 1.89752 0.131127
4.23487 5.16478 0.0150254
3.61911 0.892212 0.896804
2.43788 1.70274 -0.623764
2.60752 3.11646 -0.463275
4.1846 2.64522 0.0163279
3.92699 2.90283 0.27021
2.78973 5.18991 -0.731698
0.716283 2.48186 0.0109391
1.81584 4.56159 -0.0868312
2.35619 4.04009 -0.0127366
4.54903 4.2977 0.529228
2.01062 1.86611 -0.663694
5.31557 1.20637 -0.134159
4.75637 0.578053 0.413695
1.58336 2.14257 -0.467618
2.47558 1.74673 -0.658137
3.23584 2.02947 -0.303305
4.8569 1.60221 -0.173905
3.73221 1.18124 0.813864
4.71867 3.84531 0.48706
6.03814 2.36876 -0.735194
0.464956 2.54469 -0.0641048
3.48717 3.3992 0.565076
0.955044 1.23779 0.780425
3.88929 3.31124 0.664989
5.27788 2.16142 -0.914952
3.54372 3.22327 0.441473
4.02752 2.57611 0.037514
4.42965 2.50071 -0.211347
3.15416 1.9415 -0.325101
0.57177 5.62973 -0.0276378
3.69451 3.81389 0.934184
3.5877 2.26823 -0.103051
5.41611 1.04301 -0.0582511
5.66115 6.06956 -0.680737
0.816814 5.41611 0.00567039
4.36681 3.49973 0.647005
1.67761 1.5708 -0.106004
2.82743 4.84434 -0.424313
5.02027 0.43354 0.0924349
1.87867 6.23292 -0.338967
4.80664 5.42239 -0.588017
3.17301 2.55726 -0.428721
1.71531 3.53115 0.208815
0.98646 0.797965 0.959958
5.47894 1.56451 -0.493362
0.144513 5.10195 -0.208815
5.37841 3.7385 -0.0209276
1.08699 0.439823 0.797023
0.71 0.464956 0.895109
0.226195 3.7385 0.683446
5.88106 4.59301 -0.241905
3.16673 3.48717 0.343834
2.09858 5.99416 -0.708289
2.04832 0.835664 0.0893059
2.36248 6.13867 -0.64247
0.785398 0.885929 0.989928
1.20637 6.17009 0.220871
3.44319 5.13336 -0.0893361
5.63602 4.43593 -0.218427
5.93133 0.760265 0.17584
1.92894 2.01062 -0.713549
5.86221 1.02416 0.0710977
1.67761 0.666018 0.379812
1.46398 2.38761 -0.39301
3.34265 3.90814 0.695332
2.0546 2.94053 -0.607453
4.42965 5.22761 -0.16085
2.35619 0.245044 -0.264648
0.86708 4.40451 0.782129
3.29867 3.22956 0.24202
0.194779 4.08407 0.665418
0.0502655 1.40115 0.216591
6.18894 3.49345 0.229837
0.257611 5.54177 -0.251703
3.85788 6.18894 0.40154
0.0188496 5.78681 -0.399919
1.91637 5.88106 -0.678867
2.73947 5.80566 -0.768324
2.47558 0.13823 -0.34934
4.12177 5.81823 0.0617551
4.04637 6.18265 0.385961
4.68726 2.19283 -0.448427
1.05558 0.760265 0.928132
4.65584 1.92265 -0.2671
1.09327 1.67133 0.308315
1.08699 1.28805 0.67968
1.68389 1.13726 0.269086
2.69549 3.80133 0.0950604
0.559203 5.16478 0.0565584
3.05991 0.351858 0.242209
0.999026 5.29044 -0.0025676
2.06717 5.13336 -0.791735
0.816814 4.81292 0.399158
4.65584 3.29239 0.204949
0.879646 2.50071 0.0118827
5.03911 4.92602 -0.511153
2.40018 3.44319 -0.214432
3.04734 3.45575 0.200202
0.131947 3.63168 0.545719
1.3069 1.2315 0.565657
5.30301 2.39389 -0.961118
4.73124 2.92168 -0.231735
5.74283 1.14354 -0.0640199
0.439823 0.0251327 0.410379
2.23681 5.7177 -0.938229
0.376991 3.24212 0.442129
0.653451 2.44416 -0.00959135
2.0923 1.47655 -0.338271
3.18557 0.464956 0.444709
4.76894 4.06522 0.424586
2.96566 5.74283 -0.613467
2.70805 1.29434 -0.118634
2.90283 1.69018 -0.348039
0.678584 5.25274 0.0474884
5.32186 1.99177 -0.842338
0.201062 0.27646 0.458274
0.314159 0.860796 0.788218
5.40982 6.06327 -0.705172
4.2223 1.77814 0.213845
6.08841 0.175929 -0.0175681
3.42434 2.39389 -0.230666
3.41805 4.08407 0.738116
4.83805 5.51035 -0.624187
5.56062 1.74673 -0.668379
1.91009 6.25805 -0.338968
1.74044 4.87575 -0.326882
5.7177 0.383274 -0.105587
2.10487 4.55531 -0.283645
2.07345 2.78345 -0.750457
3.52487 3.32381 0.525033
0.703717 5.93761 0.174631
5.81195 1.02416 0.0395597
0.515221 0.86708 0.922106
3.01593 0.666018 0.361471
2.6515 2.82115 -0.71425
0.84823 6.07584 0.294604
1.14354 4.26628 0.766357
6.08841 1.91009 -0.503735
5.71142 5.36584 -0.937744
3.65681 1.33832 0.652955
1.27549 1.33204 0.508228
2.14257 0.71 0.0392729
1.71531 4.24743 0.258274
1.19381 3.78876 0.823287
0.753982 0.647168 0.980027
3.04106 1.4577 0.0122804
2.51327 4.78779 -0.550641
4.69354 3.03478 -0.0871585
5.65487 1.42628 -0.333019
3.7008 2.02319 0.0565584
0.175929 0.477522 0.580491
4.0338 1.31947 0.729511
4.75009 3.83903 0.454619
3.23584 0.106814 0.199694
5.13965 2.82115 -0.676078
1.44513 0.131947 0.254766
4.15319 3.5877 0.838934
3.05363 5.8685 -0.456268
1.55823 4.25372 0.40956
5.58575 4.52389 -0.30822
4.90088 2.34991 -0.684023
5.98159 1.13726 0.0975868
0.854513 4.39823 0.789123
0.100531 0.226195 0.318413
5.82451 6.01301 -0.654215
4.46734 6.00673 -0.0272353
2.42531 4.42965 -0.227317
3.25469 0.892212 0.600769
4.19717 0.207345 0.630217
3.21071 3.05363 -0.0186164
3.03478 4.65584 -0.0495754
